timestamp_utc,relative_s,channel,direction,id_hex,name,sender,receiver,dlc,bus_type,message_kind,data_hex
2026-06-20T09:50:45.283Z,0.002241,CAN2,Tx,0x581,GW_DATA_001_ADAS_DOMAIN_MOTION_REQUEST_TO_BRAKE_CONTROLLER,ADAS_DOMAIN,BRAKE_CONTROLLER,64,fd,gateway,ad800090197dd23072b33bf303424464bdfeffda414441535f444f4d41494e202d3e204252414b455f434f4e54524f4c4c455200000000000000000000000000
2026-06-20T09:50:45.283Z,0.002278,CAN3,Tx,0x58E,GW_DATA_014_CENTRAL_GATEWAY_SYNC_TIME_TO_RADAR_FRONT_LONG_RANGE,CENTRAL_GATEWAY,RADAR_FRONT_LONG_RANGE,64,fd,gateway,c38002b0197ee23072c33bf403424444bdfd0fdb43454e5452414c5f47415445574159202d3e2052414441525f46524f4e545f4c4f4e475f52414e4745000000
2026-06-20T09:50:45.283Z,0.002537,CAN3,Rx,0x616,RESP_022_CENTRAL_GATEWAY_TO_AMBIENT_TEMP_SENSOR,CENTRAL_GATEWAY,AMBIENT_TEMP_SENSOR,16,fd,response,521096814000d90600002d2d2a41586f
2026-06-20T09:50:45.283Z,0.002622,CAN3,Tx,0x591,GW_DATA_017_CENTRAL_GATEWAY_SYNC_TIME_TO_LIDAR_FRONT,CENTRAL_GATEWAY,LIDAR_FRONT,64,fd,gateway,dc8002b0197ee23072c33bf403424444bdfd0fdb43454e5452414c5f47415445574159202d3e204c494441525f46524f4e540000000000000000000000000000
2026-06-20T09:50:45.283Z,0.002896,CAN3,Tx,0x58F,GW_DATA_015_CENTRAL_GATEWAY_SYNC_TIME_TO_RADAR_REAR_CORNER_LEFT,CENTRAL_GATEWAY,RADAR_REAR_CORNER_LEFT,64,fd,gateway,528004c0197ff23073c33bf413424514bdfb1fdb43454e5452414c5f47415445574159202d3e2052414441525f524541525f434f524e45525f4c454654000000
2026-06-20T09:50:45.284Z,0.003293,CAN3,Tx,0x590,GW_DATA_016_CENTRAL_GATEWAY_SYNC_TIME_TO_IMU_YAW_RATE_SENSOR,CENTRAL_GATEWAY,IMU_YAW_RATE_SENSOR,64,fd,gateway,178003b0197ef23073c33bf403424424bdfc1fdb43454e5452414c5f47415445574159202d3e20494d555f5941575f524154455f53454e534f52000000000000
2026-06-20T09:50:45.284Z,0.003391,CAN2,Tx,0x580,GW_DATA_000_ADAS_DOMAIN_TRAJECTORY_PLAN_TO_STEERING_CONTROLLER,ADAS_DOMAIN,STEERING_CONTROLLER,64,fd,gateway,6f8003b0197ef23073c33bf403424434bdfc1fdb414441535f444f4d41494e202d3e205354454552494e475f434f4e54524f4c4c455200000000000000000000
2026-06-20T09:50:45.284Z,0.003500,CAN0,Tx,0xA0,GW_ROUTE_OPEN_ADAS_DOMAIN,CENTRAL_GATEWAY,STEERING_CONTROLLER,64,fd,gateway_setup,ad524f5554455f4f50454e20414441535f444f4d41494e2d3e5354454552494e475f434f4e54524f4c4c45520000000000000000000000000000000000000000
2026-06-20T09:50:45.284Z,0.003911,CAN3,Tx,0x58B,GW_DATA_011_STEERING_CONTROLLER_STEERING_STATUS_TO_DIAG_TESTER,STEERING_CONTROLLER,DIAG_TESTER,64,fd,gateway,6d800090197dd23072b33bf303424464bdfeffda5354454552494e475f434f4e54524f4c4c4552202d3e20444941475f54455354455200000000000000000000
2026-06-20T09:50:45.284Z,0.004152,CAN3,Tx,0x58D,GW_DATA_013_CENTRAL_GATEWAY_SYNC_TIME_TO_CAMERA_FRONT_WIDE,CENTRAL_GATEWAY,CAMERA_FRONT_WIDE,64,fd,gateway,118002b0197ef23073c33bf403424434bdfd1fdb43454e5452414c5f47415445574159202d3e2043414d4552415f46524f4e545f574944450000000000000000
2026-06-20T09:50:45.285Z,0.004460,CAN3,Tx,0x592,GW_DATA_018_CENTRAL_GATEWAY_SYNC_TIME_TO_AMBIENT_TEMP_SENSOR,CENTRAL_GATEWAY,AMBIENT_TEMP_SENSOR,64,fd,gateway,c28006d01980023174d33bf513424504bdfa2fdb43454e5452414c5f47415445574159202d3e20414d4249454e545f54454d505f53454e534f52000000000000
2026-06-20T09:50:45.285Z,0.005000,CAN0,Tx,0xC0,CONNECT_REQ_ADAS_DOMAIN,ADAS_DOMAIN,STEERING_CONTROLLER,64,fd,connect_request,2e434f4e4e45435420414441535f444f4d41494e2d3e5354454552494e475f434f4e54524f4c4c45520000000000000000000000000000000000000000000000
2026-06-20T09:50:45.287Z,0.006500,CAN0,Tx,0xE0,CONNECT_ACK_STEERING_CONTROLLER,STEERING_CONTROLLER,ADAS_DOMAIN,64,fd,connect_ack,5741434b20434f4e4e454354205354454552494e475f434f4e54524f4c4c45520000000000000000000000000000000000000000000000000000000000000000
2026-06-20T09:50:45.288Z,0.008000,CAN0,Tx,0x81,NM_WAKE_ADAS_DOMAIN,ADAS_DOMAIN,CENTRAL_GATEWAY,64,fd,startup,9f4e4d5f57414b4520414441535f444f4d41494e0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2026-06-20T09:50:45.290Z,0.009500,CAN0,Tx,0xA1,GW_ROUTE_OPEN_ADAS_DOMAIN,CENTRAL_GATEWAY,BRAKE_CONTROLLER,64,fd,gateway_setup,b9524f5554455f4f50454e20414441535f444f4d41494e2d3e4252414b455f434f4e54524f4c4c45520000000000000000000000000000000000000000000000
2026-06-20T09:50:45.290Z,0.009630,CAN0,Tx,0x180,DATA_000_ADAS_DOMAIN_TRAJECTORY_PLAN_TO_STEERING_CONTROLLER,ADAS_DOMAIN,STEERING_CONTROLLER,64,fd,data,4d014e101da8123390533d0a44435674b8c6bfdd414441535f444f4d41494e202d3e205354454552494e475f434f4e54524f4c4c455200000000000000000000
2026-06-20T09:50:45.290Z,0.009651,CAN2,Tx,0x189,DATA_009_BRAKE_CONTROLLER_BRAKE_STATUS_TO_DIAG_TESTER,BRAKE_CONTROLLER,DIAG_TESTER,64,fd,data,0d014f101da8123390533d0a44435674b8c6bfdd4252414b455f434f4e54524f4c4c4552202d3e20444941475f54455354455200000000000000000000000000
2026-06-20T09:50:45.290Z,0.009778,CAN2,Tx,0x188,DATA_008_BRAKE_CONTROLLER_BRAKE_STATUS_TO_ADAS_DOMAIN,BRAKE_CONTROLLER,ADAS_DOMAIN,64,fd,data,960150201da9223390633d0b54435764b8c5bfdd4252414b455f434f4e54524f4c4c4552202d3e20414441535f444f4d41494e00000000000000000000000000
2026-06-20T09:50:45.290Z,0.009906,CAN2,Tx,0x18B,DATA_011_STEERING_CONTROLLER_STEERING_STATUS_TO_DIAG_TESTER,STEERING_CONTROLLER,DIAG_TESTER,64,fd,data,600151301daa223391633d0b54435754b8c5cfdd5354454552494e475f434f4e54524f4c4c4552202d3e20444941475f54455354455200000000000000000000
2026-06-20T09:50:45.290Z,0.010179,CAN0,Tx,0x182,DATA_002_ADAS_DOMAIN_STEERING_TORQUE_REQUEST_TO_STEERING_CONTROLLER,ADAS_DOMAIN,STEERING_CONTROLLER,64,fd,data,080153501dab323392733d0c64435724b8c3dfdd414441535f444f4d41494e202d3e205354454552494e475f434f4e54524f4c4c455200000000000000000000
2026-06-20T09:50:45.291Z,0.010283,CAN2,Tx,0x18A,DATA_010_STEERING_CONTROLLER_STEERING_STATUS_TO_ADAS_DOMAIN,STEERING_CONTROLLER,ADAS_DOMAIN,64,fd,data,a50154501dab423392733d0c64435824b8c2efdd5354454552494e475f434f4e54524f4c4c4552202d3e20414441535f444f4d41494e00000000000000000000
2026-06-20T09:50:45.291Z,0.010352,CAN0,Tx,0x185,DATA_005_RADAR_FRONT_LONG_RANGE_OBJECT_LIST_TO_ADAS_DOMAIN,RADAR_FRONT_LONG_RANGE,ADAS_DOMAIN,64,fd,data,ee0110501a86523178033cf843424854bcf38fdb52414441525f46524f4e545f4c4f4e475f52414e4745202d3e20414441535f444f4d41494e00000000000000
2026-06-20T09:50:45.291Z,0.010392,CAN0,Tx,0x181,DATA_001_ADAS_DOMAIN_MOTION_REQUEST_TO_BRAKE_CONTROLLER,ADAS_DOMAIN,BRAKE_CONTROLLER,64,fd,data,180155601dac423392733d0c64435814b8c2efdd414441535f444f4d41494e202d3e204252414b455f434f4e54524f4c4c455200000000000000000000000000
2026-06-20T09:50:45.291Z,0.010493,CAN0,Tx,0x187,DATA_007_IMU_YAW_RATE_SENSOR_VEHICLE_DYNAMICS_TO_ADAS_DOMAIN,IMU_YAW_RATE_SENSOR,ADAS_DOMAIN,64,fd,data,4f0110501a86523178033cf843424854bcf28fdb494d555f5941575f524154455f53454e534f52202d3e20414441535f444f4d41494e00000000000000000000
2026-06-20T09:50:45.291Z,0.010519,CAN1,Tx,0x186,DATA_006_RADAR_REAR_CORNER_LEFT_BLIND_SPOT_OBJECTS_TO_ADAS_DOMAIN,RADAR_REAR_CORNER_LEFT,ADAS_DOMAIN,64,fd,data,380113701a87623179133cf953424834bcf1afdb52414441525f524541525f434f524e45525f4c454654202d3e20414441535f444f4d41494e00000000000000
2026-06-20T09:50:45.291Z,0.010606,CAN0,Tx,0x190,DATA_016_CENTRAL_GATEWAY_SYNC_TIME_TO_IMU_YAW_RATE_SENSOR,CENTRAL_GATEWAY,IMU_YAW_RATE_SENSOR,64,fd,data,230156701dad523393833d0d644358f4b7c0ffdd43454e5452414c5f47415445574159202d3e20494d555f5941575f524154455f53454e534f52000000000000
2026-06-20T09:50:45.291Z,0.010674,CAN0,Rx,0x602,RESP_002_STEERING_CONTROLLER_TO_ADAS_DOMAIN,STEERING_CONTROLLER,ADAS_DOMAIN,16,fd,response,c91182894000ef01010008082940576e
2026-06-20T09:50:45.291Z,0.010707,CAN1,Tx,0x195,DATA_021_LIDAR_FRONT_OBJECT_LIST_TO_ADAS_DOMAIN,LIDAR_FRONT,ADAS_DOMAIN,64,fd,data,3b0110501a86523178033cf843424854bcf28fdb4c494441525f46524f4e54202d3e20414441535f444f4d41494e000000000000000000000000000000000000
2026-06-20T09:50:45.291Z,0.010781,CAN2,Rx,0x608,RESP_008_ADAS_DOMAIN_TO_BRAKE_CONTROLLER,ADAS_DOMAIN,BRAKE_CONTROLLER,16,fd,response,ee1188894000eb03010096962f465d74
2026-06-20T09:50:45.291Z,0.010803,CAN2,Rx,0x60A,RESP_010_ADAS_DOMAIN_TO_STEERING_CONTROLLER,ADAS_DOMAIN,STEERING_CONTROLLER,16,fd,response,8a118a89400008020100a5a531485f76
2026-06-20T09:50:45.291Z,0.010873,CAN2,Rx,0x609,RESP_009_DIAG_TESTER_TO_BRAKE_CONTROLLER,DIAG_TESTER,BRAKE_CONTROLLER,16,fd,response,711189894000c60401000d0d30475e75
2026-06-20T09:50:45.291Z,0.011000,CAN0,Tx,0xC1,CONNECT_REQ_ADAS_DOMAIN,ADAS_DOMAIN,BRAKE_CONTROLLER,64,fd,connect_request,30434f4e4e45435420414441535f444f4d41494e2d3e4252414b455f434f4e54524f4c4c45520000000000000000000000000000000000000000000000000000
2026-06-20T09:50:45.291Z,0.011106,CAN0,Rx,0x600,RESP_000_STEERING_CONTROLLER_TO_ADAS_DOMAIN,STEERING_CONTROLLER,ADAS_DOMAIN,16,fd,response,6d1180894000c40501004d4d273e556c
2026-06-20T09:50:45.292Z,0.011202,CAN2,Rx,0x60B,RESP_011_DIAG_TESTER_TO_STEERING_CONTROLLER,DIAG_TESTER,STEERING_CONTROLLER,16,fd,response,67118b89400010050100606032496077
